ISRC,name,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
USWB10400224,Gone (feat. Bohagon) - Bonus Track,Trillville,0.602,0.731,6,-5.788,1,0.262,0.0201,0.0,0.225,0.637,84.895,audio_features,1sovoWlp3JUwMCMyGu2WCy,spotify:track:1sovoWlp3JUwMCMyGu2WCy,https://api.spotify.com/v1/tracks/1sovoWlp3JUwMCMyGu2WCy,https://api.spotify.com/v1/audio-analysis/1sovoWlp3JUwMCMyGu2WCy,206093,4
USG960600015,Roudhouse Blues - Original Dub,The Crystal Method,0.708,0.894,11,-6.531,0,0.0476,0.00301,0.617,0.196,0.254,129.999,audio_features,5biqD2dhrzFjOeWPzB9TRw,spotify:track:5biqD2dhrzFjOeWPzB9TRw,https://api.spotify.com/v1/tracks/5biqD2dhrzFjOeWPzB9TRw,https://api.spotify.com/v1/audio-analysis/5biqD2dhrzFjOeWPzB9TRw,365533,4
USEE10440037,"No Stopping Us - Live at the Eagles Ballroom, Milwaukee, WI, 10/28/2003",Jason Mraz,0.377,0.874,1,-4.28,1,0.0815,0.186,0.0,0.976,0.344,118.939,audio_features,2xADcO9PNYl9nZSiLVeAea,spotify:track:2xADcO9PNYl9nZSiLVeAea,https://api.spotify.com/v1/tracks/2xADcO9PNYl9nZSiLVeAea,https://api.spotify.com/v1/audio-analysis/2xADcO9PNYl9nZSiLVeAea,369933,4
USUM72201519,What Am I To You - First Sessions Outtake,Norah Jones,0.687,0.36,10,-9.934,1,0.0295,0.482,0.000681,0.1,0.362,73.932,audio_features,15DYTTO3n6aKf6ptpIcCAR,spotify:track:15DYTTO3n6aKf6ptpIcCAR,https://api.spotify.com/v1/tracks/15DYTTO3n6aKf6ptpIcCAR,https://api.spotify.com/v1/audio-analysis/15DYTTO3n6aKf6ptpIcCAR,210120,4
USAT20902661,Good to Be Me,Uncle Kracker,0.827,0.866,8,-3.76,1,0.032,0.0655,3.48e-06,0.363,0.961,113.978,audio_features,3rN8FadmMuhnJX1l5eHoCN,spotify:track:3rN8FadmMuhnJX1l5eHoCN,https://api.spotify.com/v1/tracks/3rN8FadmMuhnJX1l5eHoCN,https://api.spotify.com/v1/audio-analysis/3rN8FadmMuhnJX1l5eHoCN,252347,4
USDJ20110163,Wishful Thinking,Case,0.748,0.722,5,-4.99,0,0.0983,0.107,0.0,0.105,0.391,91.894,audio_features,6dEHEY3plBlZP02bQkO9dw,spotify:track:6dEHEY3plBlZP02bQkO9dw,https://api.spotify.com/v1/tracks/6dEHEY3plBlZP02bQkO9dw,https://api.spotify.com/v1/audio-analysis/6dEHEY3plBlZP02bQkO9dw,211933,4
USRC11803960,"Baby, What You Want Me to Do - Live at The International Hotel, Las Vegas, NV - 8/23/69 Dinner Show",Elvis Presley,0.509,0.639,4,-13.585,1,0.152,0.798,0.0777,0.564,0.595,131.918,audio_features,71cAR5DWsh5vgDA1iJiGe8,spotify:track:71cAR5DWsh5vgDA1iJiGe8,https://api.spotify.com/v1/tracks/71cAR5DWsh5vgDA1iJiGe8,https://api.spotify.com/v1/audio-analysis/71cAR5DWsh5vgDA1iJiGe8,171880,4
USIR19902072,As The World Turns,Eminem,0.861,0.731,8,-5.814,0,0.243,0.00324,0.0,0.0807,0.36,95.919,audio_features,0TBzphxYIeDLP9DAJUSUbP,spotify:track:0TBzphxYIeDLP9DAJUSUbP,https://api.spotify.com/v1/tracks/0TBzphxYIeDLP9DAJUSUbP,https://api.spotify.com/v1/audio-analysis/0TBzphxYIeDLP9DAJUSUbP,265333,4
USIR10400010,Not Today - Soundtrack Version (Explicit),Mary J. Blige,0.838,0.728,10,-1.68,0,0.0848,0.569,0.0,0.0407,0.843,94.031,audio_features,3o2fXpw2f7r3CPMBPUIRXu,spotify:track:3o2fXpw2f7r3CPMBPUIRXu,https://api.spotify.com/v1/tracks/3o2fXpw2f7r3CPMBPUIRXu,https://api.spotify.com/v1/audio-analysis/3o2fXpw2f7r3CPMBPUIRXu,225160,4
USWB19900600,And God Created Woman,Prince,0.71,0.667,3,-5.409,0,0.0274,0.535,0.000258,0.0987,0.716,109.039,audio_features,52Pnp71XyINrC1Yc8hhGWX,spotify:track:52Pnp71XyINrC1Yc8hhGWX,https://api.spotify.com/v1/tracks/52Pnp71XyINrC1Yc8hhGWX,https://api.spotify.com/v1/audio-analysis/52Pnp71XyINrC1Yc8hhGWX,198307,4
USASN0803910,"The Ghost (feat. Juan Gotti, Rasheed, & Nelly)",South Park Mexican,0.634,0.839,3,-4.971,0,0.0363,0.00118,0.00134,0.106,0.675,90.007,audio_features,5Qolj7hNfVHzwXby6JDor0,spotify:track:5Qolj7hNfVHzwXby6JDor0,https://api.spotify.com/v1/tracks/5Qolj7hNfVHzwXby6JDor0,https://api.spotify.com/v1/audio-analysis/5Qolj7hNfVHzwXby6JDor0,271533,4
USFF10319585,(There's Gotta Be) More To Life,Stacie Orrico,0.58,0.922,1,-3.785,1,0.0957,0.0917,0.0,0.189,0.649,89.841,audio_features,2x5qF66rFO6DERBMNkQAqn,spotify:track:2x5qF66rFO6DERBMNkQAqn,https://api.spotify.com/v1/tracks/2x5qF66rFO6DERBMNkQAqn,https://api.spotify.com/v1/audio-analysis/2x5qF66rFO6DERBMNkQAqn,200387,4
GBAHT0900033,On Your Shore - 2009 Remaster,Enya,0.231,0.0803,4,-19.96,1,0.0393,0.943,0.0594,0.105,0.108,82.809,audio_features,3MK8BjcoHDy22vC1NXB5Ys,spotify:track:3MK8BjcoHDy22vC1NXB5Ys,https://api.spotify.com/v1/tracks/3MK8BjcoHDy22vC1NXB5Ys,https://api.spotify.com/v1/audio-analysis/3MK8BjcoHDy22vC1NXB5Ys,239893,4
USKO10403676,Skandalouz (ft. Nate Dogg),2Pac,0.681,0.911,10,-5.061,0,0.281,0.0147,0.0,0.303,0.752,92.657,audio_features,1zqme25TqXwzmtk9zYi81X,spotify:track:1zqme25TqXwzmtk9zYi81X,https://api.spotify.com/v1/tracks/1zqme25TqXwzmtk9zYi81X,https://api.spotify.com/v1/audio-analysis/1zqme25TqXwzmtk9zYi81X,248693,4
USUM71401313,They Don't Know - Remix,Rico Love,0.799,0.703,10,-4.827,0,0.113,0.171,0.0,0.322,0.697,99.951,audio_features,1cqZXMGDYen3dHdjJYAKNk,spotify:track:1cqZXMGDYen3dHdjJYAKNk,https://api.spotify.com/v1/tracks/1cqZXMGDYen3dHdjJYAKNk,https://api.spotify.com/v1/audio-analysis/1cqZXMGDYen3dHdjJYAKNk,297040,4
USUM71708112,When I Was A Little Girl,Gwen Stefani,0.278,0.553,0,-6.264,1,0.0285,0.283,0.0,0.124,0.132,83.788,audio_features,1Cg4hAWU9Ox1HpaN2oWg4P,spotify:track:1Cg4hAWU9Ox1HpaN2oWg4P,https://api.spotify.com/v1/tracks/1Cg4hAWU9Ox1HpaN2oWg4P,https://api.spotify.com/v1/audio-analysis/1Cg4hAWU9Ox1HpaN2oWg4P,208773,4
USWD10220494,Santa Claus Lane,Hilary Duff,0.779,0.82,0,-6.564,1,0.0329,0.00908,7.01e-05,0.104,0.961,122.028,audio_features,0MV1bPGPfk9GUVjUgjRKgj,spotify:track:0MV1bPGPfk9GUVjUgjRKgj,https://api.spotify.com/v1/tracks/0MV1bPGPfk9GUVjUgjRKgj,https://api.spotify.com/v1/audio-analysis/0MV1bPGPfk9GUVjUgjRKgj,162600,4
USDJ20110776,The Inc.,Ja Rule,0.823,0.559,6,-5.593,0,0.255,0.0422,0.0,0.114,0.497,87.147,audio_features,4ephmIQa67oNJegdWPNoeM,spotify:track:4ephmIQa67oNJegdWPNoeM,https://api.spotify.com/v1/tracks/4ephmIQa67oNJegdWPNoeM,https://api.spotify.com/v1/audio-analysis/4ephmIQa67oNJegdWPNoeM,236693,4
USCM51000589,YM Salute,Lil Wayne,0.597,0.786,1,-5.536,1,0.316,0.163,0.0,0.143,0.386,73.757,audio_features,4A3rJfB3XjJaAmNq6ZTVne,spotify:track:4A3rJfB3XjJaAmNq6ZTVne,https://api.spotify.com/v1/tracks/4A3rJfB3XjJaAmNq6ZTVne,https://api.spotify.com/v1/audio-analysis/4A3rJfB3XjJaAmNq6ZTVne,314813,4
USRS73710006,Havin' Things (feat. Jermaine Durpri & Nate Dogg),Warren G,0.872,0.86,1,-2.4,0,0.192,0.0586,0.0,0.225,0.684,100.217,audio_features,06nYQJEStW8Xm7fP01GpL4,spotify:track:06nYQJEStW8Xm7fP01GpL4,https://api.spotify.com/v1/tracks/06nYQJEStW8Xm7fP01GpL4,https://api.spotify.com/v1/audio-analysis/06nYQJEStW8Xm7fP01GpL4,180600,4
USSM19911034,Quittin' Time,Mary Chapin Carpenter,0.763,0.8,2,-5.417,1,0.0297,0.286,0.0,0.175,0.711,115.297,audio_features,46erBhHgzgkiYgyro6jPit,spotify:track:46erBhHgzgkiYgyro6jPit,https://api.spotify.com/v1/tracks/46erBhHgzgkiYgyro6jPit,https://api.spotify.com/v1/audio-analysis/46erBhHgzgkiYgyro6jPit,231640,4
USUM70620811,Black Republican,Nas,0.488,0.864,0,-5.849,1,0.384,0.00297,3.38e-06,0.0945,0.327,115.664,audio_features,308T3ASJI1HJYLzR1WkWAx,spotify:track:308T3ASJI1HJYLzR1WkWAx,https://api.spotify.com/v1/tracks/308T3ASJI1HJYLzR1WkWAx,https://api.spotify.com/v1/audio-analysis/308T3ASJI1HJYLzR1WkWAx,225387,5
USSM11902760,Lose My Breath (feat. Kelly Rowland & Michelle Williams) - Homecoming Live,Beyoncé,0.721,0.892,8,-8.606,1,0.206,0.0351,0.000212,0.575,0.416,118.982,audio_features,716IzgeD9yjfCiZuG9aG4i,spotify:track:716IzgeD9yjfCiZuG9aG4i,https://api.spotify.com/v1/tracks/716IzgeD9yjfCiZuG9aG4i,https://api.spotify.com/v1/audio-analysis/716IzgeD9yjfCiZuG9aG4i,90816,4
USCM50901195,Da Da Da,Lil Wayne,0.76,0.834,11,-4.156,0,0.0399,0.00513,0.0116,0.38,0.663,134.998,audio_features,6FFLxBDwKXhvIPAu29TceY,spotify:track:6FFLxBDwKXhvIPAu29TceY,https://api.spotify.com/v1/tracks/6FFLxBDwKXhvIPAu29TceY,https://api.spotify.com/v1/audio-analysis/6FFLxBDwKXhvIPAu29TceY,220493,4
USAT21402727,Fuck You Tonight (feat. R. Kelly) - 2014 Remaster,The Notorious B.I.G.,0.578,0.57,5,-4.982,0,0.242,0.18,0.0,0.0632,0.716,177.772,audio_features,1ry9AyQVzzK2iDt6vMY2ku,spotify:track:1ry9AyQVzzK2iDt6vMY2ku,https://api.spotify.com/v1/tracks/1ry9AyQVzzK2iDt6vMY2ku,https://api.spotify.com/v1/audio-analysis/1ry9AyQVzzK2iDt6vMY2ku,345467,4
USBB40580697,Fuck You Tonight (feat. R. Kelly) - 2005 Remaster,The Notorious B.I.G.,0.614,0.455,5,-7.961,0,0.265,0.241,0.0,0.0653,0.736,177.782,audio_features,1N6aYzYG3RIpMPXv0z4ocw,spotify:track:1N6aYzYG3RIpMPXv0z4ocw,https://api.spotify.com/v1/tracks/1N6aYzYG3RIpMPXv0z4ocw,https://api.spotify.com/v1/audio-analysis/1N6aYzYG3RIpMPXv0z4ocw,345507,4
USBB40706451,Fuck You Tonight (feat. R. Kelly) - 2007 Remaster,The Notorious B.I.G.,0.504,0.575,5,-5.871,0,0.251,0.243,0.0,0.0564,0.724,178.458,audio_features,3RcGptEbmst2z37fW3fRvZ,spotify:track:3RcGptEbmst2z37fW3fRvZ,https://api.spotify.com/v1/tracks/3RcGptEbmst2z37fW3fRvZ,https://api.spotify.com/v1/audio-analysis/3RcGptEbmst2z37fW3fRvZ,344333,4
GBFFG0500025,Meet The Stars,Robbie Williams,0.724,0.883,2,-5.947,1,0.0432,0.00491,0.0154,0.358,0.378,114.013,audio_features,3yd3MEiMY3TY0g5oGXWzpt,spotify:track:3yd3MEiMY3TY0g5oGXWzpt,https://api.spotify.com/v1/tracks/3yd3MEiMY3TY0g5oGXWzpt,https://api.spotify.com/v1/audio-analysis/3yd3MEiMY3TY0g5oGXWzpt,267747,4
USUG12000405,Bastard (Satan's Kid),Lil Wayne,0.806,0.692,10,-4.19,0,0.276,0.242,0.00201,0.13,0.755,140.015,audio_features,1BVffCbFzjUgo1RxY2qXo8,spotify:track:1BVffCbFzjUgo1RxY2qXo8,https://api.spotify.com/v1/tracks/1BVffCbFzjUgo1RxY2qXo8,https://api.spotify.com/v1/audio-analysis/1BVffCbFzjUgo1RxY2qXo8,192147,4
QMJMT1300029,Oceans,JAY-Z,0.365,0.943,11,-5.274,0,0.474,0.219,0.0,0.39,0.456,177.919,audio_features,3VeW0pO2pae144rAX2oXPP,spotify:track:3VeW0pO2pae144rAX2oXPP,https://api.spotify.com/v1/tracks/3VeW0pO2pae144rAX2oXPP,https://api.spotify.com/v1/audio-analysis/3VeW0pO2pae144rAX2oXPP,237920,4
USSC90300019,Put'm Up,Baha Men,0.778,0.766,10,-4.696,0,0.123,0.00247,0.00783,0.551,0.832,89.996,audio_features,5xRXOFIvZzeru4796QooR6,spotify:track:5xRXOFIvZzeru4796QooR6,https://api.spotify.com/v1/tracks/5xRXOFIvZzeru4796QooR6,https://api.spotify.com/v1/audio-analysis/5xRXOFIvZzeru4796QooR6,174427,4
USQX92003343,Lil Bit,Nelly,0.707,0.689,4,-7.097,0,0.0387,0.0255,0.0,0.383,0.41,119.987,audio_features,0NmuYnjETG3u3qx0OmEJev,spotify:track:0NmuYnjETG3u3qx0OmEJev,https://api.spotify.com/v1/tracks/0NmuYnjETG3u3qx0OmEJev,https://api.spotify.com/v1/audio-analysis/0NmuYnjETG3u3qx0OmEJev,195962,4
USDJ29900084,Rap Is Still Outta Control,EPMD,0.568,0.78,10,-6.322,0,0.372,0.0108,0.0,0.0916,0.658,88.122,audio_features,7ckZ8mzRtt3HaxN8pLqSip,spotify:track:7ckZ8mzRtt3HaxN8pLqSip,https://api.spotify.com/v1/tracks/7ckZ8mzRtt3HaxN8pLqSip,https://api.spotify.com/v1/audio-analysis/7ckZ8mzRtt3HaxN8pLqSip,213933,4
USUM71314076,So Much Better,Eminem,0.719,0.858,10,-1.366,0,0.25,0.252,0.0,0.628,0.616,84.497,audio_features,6dJRP4pXk4SOzWfhfHL3Or,spotify:track:6dJRP4pXk4SOzWfhfHL3Or,https://api.spotify.com/v1/tracks/6dJRP4pXk4SOzWfhfHL3Or,https://api.spotify.com/v1/audio-analysis/6dJRP4pXk4SOzWfhfHL3Or,261387,4
USDJ20500123,Let This Go,112,0.855,0.569,10,-8.419,0,0.268,0.0158,0.0,0.0852,0.773,98.017,audio_features,55huKwzIFDvA1c5dbffrZ7,spotify:track:55huKwzIFDvA1c5dbffrZ7,https://api.spotify.com/v1/tracks/55huKwzIFDvA1c5dbffrZ7,https://api.spotify.com/v1/audio-analysis/55huKwzIFDvA1c5dbffrZ7,239853,4
USSM11905486,What's My Age Again? / A Milli,blink-182,0.455,0.958,11,-4.023,1,0.0996,0.0454,0.0,0.112,0.832,159.884,audio_features,29SvTTSIa1hdulOzztjBDw,spotify:track:29SvTTSIa1hdulOzztjBDw,https://api.spotify.com/v1/tracks/29SvTTSIa1hdulOzztjBDw,https://api.spotify.com/v1/audio-analysis/29SvTTSIa1hdulOzztjBDw,145573,4
CAC229700152,Treat Her Like a Lady,Céline Dion,0.76,0.793,10,-6.896,0,0.0699,0.0902,0.0,0.321,0.843,94.936,audio_features,1mDAexyTNHmION4jpWYi2f,spotify:track:1mDAexyTNHmION4jpWYi2f,https://api.spotify.com/v1/tracks/1mDAexyTNHmION4jpWYi2f,https://api.spotify.com/v1/audio-analysis/1mDAexyTNHmION4jpWYi2f,245293,4
GBAHS1300483,Free (feat. Emeli Sandé & Nas),Rudimental,0.642,0.496,0,-10.922,1,0.0851,0.122,0.00789,0.113,0.157,110.003,audio_features,4mQmqrhvswP1AtN4GxxigB,spotify:track:4mQmqrhvswP1AtN4GxxigB,https://api.spotify.com/v1/tracks/4mQmqrhvswP1AtN4GxxigB,https://api.spotify.com/v1/audio-analysis/4mQmqrhvswP1AtN4GxxigB,270884,4
USRC11901806,"Wearin' That Loved On Look - Takes 1, 2, 3 & 5",Elvis Presley,0.421,0.247,5,-18.662,1,0.231,0.785,1.41e-05,0.178,0.617,38.008,audio_features,464QaMnZD7ZgvhMMadUd1S,spotify:track:464QaMnZD7ZgvhMMadUd1S,https://api.spotify.com/v1/tracks/464QaMnZD7ZgvhMMadUd1S,https://api.spotify.com/v1/audio-analysis/464QaMnZD7ZgvhMMadUd1S,138520,4
NLF711305857,Vervoeren,BT,0.506,0.891,7,-4.759,0,0.0633,0.0158,0.159,0.156,0.394,129.984,audio_features,0N6VkU1HVVqcAnY0G5C0GE,spotify:track:0N6VkU1HVVqcAnY0G5C0GE,https://api.spotify.com/v1/tracks/0N6VkU1HVVqcAnY0G5C0GE,https://api.spotify.com/v1/audio-analysis/0N6VkU1HVVqcAnY0G5C0GE,218933,4
USSM10100064,Oochie Wally - Remix,Nas,0.655,0.759,7,-6.408,1,0.321,0.0546,0.000586,0.589,0.711,93.704,audio_features,56DPW47j6NZnRye792oACa,spotify:track:56DPW47j6NZnRye792oACa,https://api.spotify.com/v1/tracks/56DPW47j6NZnRye792oACa,https://api.spotify.com/v1/audio-analysis/56DPW47j6NZnRye792oACa,297907,4
USUM70506832,Can't Get Enough,Mary J. Blige,0.527,0.705,6,-5.115,0,0.395,0.382,0.0,0.201,0.473,94.308,audio_features,4ES36yzyPUoeQfoROlr4Z7,spotify:track:4ES36yzyPUoeQfoROlr4Z7,https://api.spotify.com/v1/tracks/4ES36yzyPUoeQfoROlr4Z7,https://api.spotify.com/v1/audio-analysis/4ES36yzyPUoeQfoROlr4Z7,220480,4
USLD91711033,Somebody Bout 2 Get It,Petey Pablo,0.585,0.848,9,-4.537,1,0.439,0.26,2.5e-05,0.159,0.622,84.23,audio_features,5uA4Fio53JKequ5fFzFX4M,spotify:track:5uA4Fio53JKequ5fFzFX4M,https://api.spotify.com/v1/tracks/5uA4Fio53JKequ5fFzFX4M,https://api.spotify.com/v1/audio-analysis/5uA4Fio53JKequ5fFzFX4M,279160,4
USMC19752724,Still Waiting,K-Ci & JoJo,0.404,0.496,0,-9.015,0,0.0522,0.202,0.0,0.0429,0.479,116.016,audio_features,3ubFACYIPMr90FxRnmxSvG,spotify:track:3ubFACYIPMr90FxRnmxSvG,https://api.spotify.com/v1/tracks/3ubFACYIPMr90FxRnmxSvG,https://api.spotify.com/v1/audio-analysis/3ubFACYIPMr90FxRnmxSvG,294707,3
USUM71314088,Desperation,Eminem,0.709,0.923,2,-2.449,1,0.248,0.176,0.0,0.065,0.662,143.992,audio_features,01zPnSlKCw9WLbY0kvNep0,spotify:track:01zPnSlKCw9WLbY0kvNep0,https://api.spotify.com/v1/tracks/01zPnSlKCw9WLbY0kvNep0,https://api.spotify.com/v1/audio-analysis/01zPnSlKCw9WLbY0kvNep0,236659,4
USUM71204542,Woman - Demo,Maroon 5,0.774,0.604,9,-9.445,0,0.131,0.227,0.00268,0.0646,0.78,173.998,audio_features,4PPgUdOaHiGBEswMhwSziB,spotify:track:4PPgUdOaHiGBEswMhwSziB,https://api.spotify.com/v1/tracks/4PPgUdOaHiGBEswMhwSziB,https://api.spotify.com/v1/audio-analysis/4PPgUdOaHiGBEswMhwSziB,246213,4
QMRSZ2202630,Surrender,Godsmack,0.563,0.949,0,-4.568,1,0.13,0.00632,2.06e-06,0.335,0.724,170.022,audio_features,2GnketcEQ131spoXsAeseu,spotify:track:2GnketcEQ131spoXsAeseu,https://api.spotify.com/v1/tracks/2GnketcEQ131spoXsAeseu,https://api.spotify.com/v1/audio-analysis/2GnketcEQ131spoXsAeseu,220839,4
USA370958952,This Life,Snoop Dogg,0.706,0.787,1,-7.31,1,0.266,0.128,0.0,0.0773,0.834,99.95,audio_features,078n0pLP07yp285oLOTm3p,spotify:track:078n0pLP07yp285oLOTm3p,https://api.spotify.com/v1/tracks/078n0pLP07yp285oLOTm3p,https://api.spotify.com/v1/audio-analysis/078n0pLP07yp285oLOTm3p,178920,4
USTTS1100025,Gangsta Walk - DJ Shorty Remix,Coolio,0.751,0.794,11,-5.923,0,0.168,0.217,0.0,0.164,0.703,126.008,audio_features,685VeIsFcMepgkGaSIQH3R,spotify:track:685VeIsFcMepgkGaSIQH3R,https://api.spotify.com/v1/tracks/685VeIsFcMepgkGaSIQH3R,https://api.spotify.com/v1/audio-analysis/685VeIsFcMepgkGaSIQH3R,219787,4
USUYG1262105,I Wanna Thank Me (feat. Marknoxx),Snoop Dogg,0.751,0.682,4,-6.71,0,0.345,0.105,0.0,0.134,0.348,99.683,audio_features,55VcwDNsQZcW8YBDudv9uS,spotify:track:55VcwDNsQZcW8YBDudv9uS,https://api.spotify.com/v1/tracks/55VcwDNsQZcW8YBDudv9uS,https://api.spotify.com/v1/audio-analysis/55VcwDNsQZcW8YBDudv9uS,221214,4
USCN11200050,Turn Your Eyes Upon Jesus,Alan Jackson,0.431,0.182,0,-11.926,1,0.031,0.932,4.48e-06,0.0943,0.256,97.436,audio_features,0LkK4ePBHSZ86gIwMYgYbO,spotify:track:0LkK4ePBHSZ86gIwMYgYbO,https://api.spotify.com/v1/tracks/0LkK4ePBHSZ86gIwMYgYbO,https://api.spotify.com/v1/audio-analysis/0LkK4ePBHSZ86gIwMYgYbO,227533,3
USUM70502927,Diamonds From Sierra Leone - Remix,Kanye West,0.672,0.814,7,-3.768,1,0.27,0.258,0.0,0.164,0.379,97.043,audio_features,34KUIBsIUiPV7oCIzSdDAU,spotify:track:34KUIBsIUiPV7oCIzSdDAU,https://api.spotify.com/v1/tracks/34KUIBsIUiPV7oCIzSdDAU,https://api.spotify.com/v1/audio-analysis/34KUIBsIUiPV7oCIzSdDAU,233400,4
CAC220700011,A cause,Céline Dion,0.604,0.719,7,-6.921,0,0.0863,0.201,1.34e-05,0.0993,0.604,144.07,audio_features,2lGFNFrU0AODBL0hpUP5lt,spotify:track:2lGFNFrU0AODBL0hpUP5lt,https://api.spotify.com/v1/tracks/2lGFNFrU0AODBL0hpUP5lt,https://api.spotify.com/v1/audio-analysis/2lGFNFrU0AODBL0hpUP5lt,193933,4
GBAAA0000940,If You Wanna Have Some Fun,Spice Girls,0.709,0.872,7,-2.316,0,0.0443,0.253,0.0106,0.287,0.858,104.099,audio_features,1tMHxkwWMUfh0HyMiRAY4I,spotify:track:1tMHxkwWMUfh0HyMiRAY4I,https://api.spotify.com/v1/tracks/1tMHxkwWMUfh0HyMiRAY4I,https://api.spotify.com/v1/audio-analysis/1tMHxkwWMUfh0HyMiRAY4I,326827,4
USWB10202987,Everywhere I Am,Jaheim,0.591,0.516,3,-8.166,1,0.143,0.522,2.63e-05,0.0801,0.427,104.898,audio_features,3l4vPBIN9TnyatKx8vHmQf,spotify:track:3l4vPBIN9TnyatKx8vHmQf,https://api.spotify.com/v1/tracks/3l4vPBIN9TnyatKx8vHmQf,https://api.spotify.com/v1/audio-analysis/3l4vPBIN9TnyatKx8vHmQf,317733,4
USEM30700264,I Will Wait For You,Cher,0.331,0.667,9,-9.465,0,0.0534,0.0358,0.0,0.173,0.61,104.119,audio_features,5Pm07QmC5IjIUPb4LRh0Vn,spotify:track:5Pm07QmC5IjIUPb4LRh0Vn,https://api.spotify.com/v1/tracks/5Pm07QmC5IjIUPb4LRh0Vn,https://api.spotify.com/v1/audio-analysis/5Pm07QmC5IjIUPb4LRh0Vn,197947,4
GBAAA9710617,Step To Me - 7'' Mix,Spice Girls,0.719,0.757,2,-6.163,1,0.0254,0.0302,0.0,0.169,0.896,102.974,audio_features,2HKwRUW59jYY7AAHOsIswy,spotify:track:2HKwRUW59jYY7AAHOsIswy,https://api.spotify.com/v1/tracks/2HKwRUW59jYY7AAHOsIswy,https://api.spotify.com/v1/audio-analysis/2HKwRUW59jYY7AAHOsIswy,245280,4
USIR19500013,Fuck The World,2Pac,0.853,0.638,11,-7.328,0,0.215,0.0748,0.0,0.169,0.684,95.448,audio_features,3oRcZ0wdQQJXYKQjIUawyg,spotify:track:3oRcZ0wdQQJXYKQjIUawyg,https://api.spotify.com/v1/tracks/3oRcZ0wdQQJXYKQjIUawyg,https://api.spotify.com/v1/audio-analysis/3oRcZ0wdQQJXYKQjIUawyg,252560,4
USPR39402305,You're The First Time I've Thought About Leaving,Reba McEntire,0.568,0.281,11,-9.933,1,0.0238,0.705,3.44e-06,0.174,0.349,91.312,audio_features,6zrnEnz6qaNY5u21cX7ZNg,spotify:track:6zrnEnz6qaNY5u21cX7ZNg,https://api.spotify.com/v1/tracks/6zrnEnz6qaNY5u21cX7ZNg,https://api.spotify.com/v1/audio-analysis/6zrnEnz6qaNY5u21cX7ZNg,172947,3
USDJ20201286,You Got Me,Mariah Carey,0.663,0.609,7,-8.835,1,0.0761,0.294,0.0,0.0584,0.632,113.259,audio_features,2FDPFqROcPjuUnHcsuTCWf,spotify:track:2FDPFqROcPjuUnHcsuTCWf,https://api.spotify.com/v1/tracks/2FDPFqROcPjuUnHcsuTCWf,https://api.spotify.com/v1/audio-analysis/2FDPFqROcPjuUnHcsuTCWf,262827,5
USSM19900607,Too Late,Jennifer Lopez,0.663,0.78,7,-6.26,0,0.0822,0.347,4.23e-06,0.0807,0.801,77.588,audio_features,5tSChhNIgrIe2dDM3syNGO,spotify:track:5tSChhNIgrIe2dDM3syNGO,https://api.spotify.com/v1/tracks/5tSChhNIgrIe2dDM3syNGO,https://api.spotify.com/v1/audio-analysis/5tSChhNIgrIe2dDM3syNGO,267427,4
USRC11801867,Pipe (feat. XNDA),Christina Aguilera,0.735,0.576,4,-6.136,0,0.4,0.63,2.39e-05,0.077,0.532,180.036,audio_features,3cFWrR4fqK8mmmoJSxLkts,spotify:track:3cFWrR4fqK8mmmoJSxLkts,https://api.spotify.com/v1/tracks/3cFWrR4fqK8mmmoJSxLkts,https://api.spotify.com/v1/audio-analysis/3cFWrR4fqK8mmmoJSxLkts,245293,4
USRC11901407,"Elvis Talks About His Career - Live at The International Hotel, Las Vegas, NV - 8/24/69 Dinner Show",Elvis Presley,0.493,0.448,1,-22.465,1,0.933,0.864,0.0,0.482,0.237,133.781,audio_features,7n6L1YZeaZ4B8CpwK3SX8M,spotify:track:7n6L1YZeaZ4B8CpwK3SX8M,https://api.spotify.com/v1/tracks/7n6L1YZeaZ4B8CpwK3SX8M,https://api.spotify.com/v1/audio-analysis/7n6L1YZeaZ4B8CpwK3SX8M,439373,3
GBAHS1900965,Remember The Name (feat. Eminem & 50 Cent),Ed Sheeran,0.863,0.649,11,-7.194,0,0.156,0.196,0.0,0.783,0.761,91.018,audio_features,663iGCIjbc3DfpGOooKvDR,spotify:track:663iGCIjbc3DfpGOooKvDR,https://api.spotify.com/v1/tracks/663iGCIjbc3DfpGOooKvDR,https://api.spotify.com/v1/audio-analysis/663iGCIjbc3DfpGOooKvDR,206443,4
USAR10600313,My Love Is Your Love (feat. Dyme),Whitney Houston,0.77,0.471,7,-9.578,1,0.156,0.0449,3.95e-06,0.0669,0.474,82.515,audio_features,1lYaLFnhZBKTfBoPqdYXq5,spotify:track:1lYaLFnhZBKTfBoPqdYXq5,https://api.spotify.com/v1/tracks/1lYaLFnhZBKTfBoPqdYXq5,https://api.spotify.com/v1/audio-analysis/1lYaLFnhZBKTfBoPqdYXq5,260120,4
