danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,ISRC
0.771,0.689,6,-7.721,1,0.0348,0.246,0.00787,0.0349,0.629,126.231,audio_features,5rWCBAtpk0tmNVIbScG1dA,spotify:track:5rWCBAtpk0tmNVIbScG1dA,https://api.spotify.com/v1/tracks/5rWCBAtpk0tmNVIbScG1dA,https://api.spotify.com/v1/audio-analysis/5rWCBAtpk0tmNVIbScG1dA,186800,4,GBAJH9900157
0.761,0.413,6,-16.138,1,0.0595,0.0107,0.479,0.0442,0.428,118.727,audio_features,1QlogZxaAT35c3HqjJt1JH,spotify:track:1QlogZxaAT35c3HqjJt1JH,https://api.spotify.com/v1/tracks/1QlogZxaAT35c3HqjJt1JH,https://api.spotify.com/v1/audio-analysis/1QlogZxaAT35c3HqjJt1JH,346800,4,GBAJH0100182
0.756,0.665,6,-7.424,1,0.0471,0.007,0.49,0.0518,0.437,118.993,audio_features,4mShrdhbS4RJ0mMYTevYIm,spotify:track:4mShrdhbS4RJ0mMYTevYIm,https://api.spotify.com/v1/tracks/4mShrdhbS4RJ0mMYTevYIm,https://api.spotify.com/v1/audio-analysis/4mShrdhbS4RJ0mMYTevYIm,343680,4,USRE10600044
0.484,0.743,11,-6.005,0,0.0668,0.0677,1.37e-06,0.344,0.397,109.113,audio_features,5Ko8Fc69xLlzwgNxAs7cUU,spotify:track:5Ko8Fc69xLlzwgNxAs7cUU,https://api.spotify.com/v1/tracks/5Ko8Fc69xLlzwgNxAs7cUU,https://api.spotify.com/v1/audio-analysis/5Ko8Fc69xLlzwgNxAs7cUU,361787,4,GBCVZ0300858
0.505,0.77,0,-7.597,1,0.0313,0.0896,8.99e-06,0.079,0.844,148.399,audio_features,14TIka80BMTELhMHk1sIdH,spotify:track:14TIka80BMTELhMHk1sIdH,https://api.spotify.com/v1/tracks/14TIka80BMTELhMHk1sIdH,https://api.spotify.com/v1/audio-analysis/14TIka80BMTELhMHk1sIdH,214373,4,GBCVZ0300697
0.613,0.653,4,-6.617,1,0.0287,0.467,3.28e-06,0.112,0.847,114.529,audio_features,18AZNMkV4YNRxFGWe3dNQu,spotify:track:18AZNMkV4YNRxFGWe3dNQu,https://api.spotify.com/v1/tracks/18AZNMkV4YNRxFGWe3dNQu,https://api.spotify.com/v1/audio-analysis/18AZNMkV4YNRxFGWe3dNQu,191707,4,GBCVZ0300859
0.614,0.664,4,-6.446,1,0.029,0.475,3.77e-06,0.0979,0.819,114.513,audio_features,3KbTfwqt4W2KqMw6eTKRSY,spotify:track:3KbTfwqt4W2KqMw6eTKRSY,https://api.spotify.com/v1/tracks/3KbTfwqt4W2KqMw6eTKRSY,https://api.spotify.com/v1/audio-analysis/3KbTfwqt4W2KqMw6eTKRSY,178972,4,GBCVZ1303385
0.747,0.582,1,-8.381,0,0.0337,0.000184,0.507,0.0594,0.919,109.286,audio_features,4PD3vbtXkbziueYOS8gZoj,spotify:track:4PD3vbtXkbziueYOS8gZoj,https://api.spotify.com/v1/tracks/4PD3vbtXkbziueYOS8gZoj,https://api.spotify.com/v1/audio-analysis/4PD3vbtXkbziueYOS8gZoj,240027,4,GBCVZ0300860
0.78,0.81,7,-6.406,1,0.0472,0.000661,0.708,0.0684,0.81,126.0,audio_features,4sOqyIRocvZURPrjsOrn3x,spotify:track:4sOqyIRocvZURPrjsOrn3x,https://api.spotify.com/v1/tracks/4sOqyIRocvZURPrjsOrn3x,https://api.spotify.com/v1/audio-analysis/4sOqyIRocvZURPrjsOrn3x,542893,4,USTG30423408
0.451,0.981,2,-3.389,1,0.0778,0.000135,0.175,0.662,0.535,129.075,audio_features,0cDpdZra6VjCscJo5d1ToR,spotify:track:0cDpdZra6VjCscJo5d1ToR,https://api.spotify.com/v1/tracks/0cDpdZra6VjCscJo5d1ToR,https://api.spotify.com/v1/audio-analysis/0cDpdZra6VjCscJo5d1ToR,195040,4,TCAEO1918374
0.485,0.76,0,-1.988,0,0.0469,0.000473,2.63e-06,0.112,0.388,166.008,audio_features,1KtIgBLWo2H3Ntk3zwL1WB,spotify:track:1KtIgBLWo2H3Ntk3zwL1WB,https://api.spotify.com/v1/tracks/1KtIgBLWo2H3Ntk3zwL1WB,https://api.spotify.com/v1/audio-analysis/1KtIgBLWo2H3Ntk3zwL1WB,236293,4,TCAEO1918385
0.358,0.942,11,-2.987,1,0.0575,0.000469,0.0137,0.48,0.534,139.91,audio_features,6VJiM6RKTJcWaoZJCPKRv6,spotify:track:6VJiM6RKTJcWaoZJCPKRv6,https://api.spotify.com/v1/tracks/6VJiM6RKTJcWaoZJCPKRv6,https://api.spotify.com/v1/audio-analysis/6VJiM6RKTJcWaoZJCPKRv6,184933,4,TCAEO1918398
0.265,0.735,3,-3.68,0,0.0435,0.00151,0.0,0.144,0.219,167.728,audio_features,1nZdPUmwv5dzPS4vIUoFZL,spotify:track:1nZdPUmwv5dzPS4vIUoFZL,https://api.spotify.com/v1/tracks/1nZdPUmwv5dzPS4vIUoFZL,https://api.spotify.com/v1/audio-analysis/1nZdPUmwv5dzPS4vIUoFZL,200533,4,TCAEO1918410
0.398,0.695,6,-3.185,1,0.032,2.16e-05,0.0,0.0772,0.604,83.426,audio_features,5juP74IpxBvUtzwO7BYbkU,spotify:track:5juP74IpxBvUtzwO7BYbkU,https://api.spotify.com/v1/tracks/5juP74IpxBvUtzwO7BYbkU,https://api.spotify.com/v1/audio-analysis/5juP74IpxBvUtzwO7BYbkU,211880,4,TCAEO1926627
0.43,0.98,4,-2.565,1,0.0875,0.000173,0.000474,0.245,0.783,132.894,audio_features,3tqZLU0S7NsjPv0TOZyfQt,spotify:track:3tqZLU0S7NsjPv0TOZyfQt,https://api.spotify.com/v1/tracks/3tqZLU0S7NsjPv0TOZyfQt,https://api.spotify.com/v1/audio-analysis/3tqZLU0S7NsjPv0TOZyfQt,187987,4,TCAEO1926651
0.448,0.908,3,-2.689,0,0.055,2.35e-05,0.0,0.146,0.5,124.976,audio_features,4bIhnhcqOYWcCjbPq3IbFX,spotify:track:4bIhnhcqOYWcCjbPq3IbFX,https://api.spotify.com/v1/tracks/4bIhnhcqOYWcCjbPq3IbFX,https://api.spotify.com/v1/audio-analysis/4bIhnhcqOYWcCjbPq3IbFX,192920,4,TCAEO1926659
0.471,0.988,3,-3.104,0,0.088,0.000463,0.00034,0.174,0.321,120.028,audio_features,43YdagF9UtKkKmNLI8cD02,spotify:track:43YdagF9UtKkKmNLI8cD02,https://api.spotify.com/v1/tracks/43YdagF9UtKkKmNLI8cD02,https://api.spotify.com/v1/audio-analysis/43YdagF9UtKkKmNLI8cD02,160147,4,TCAEO1927032
0.378,0.637,6,-3.638,1,0.0288,0.0943,2.02e-05,0.0976,0.347,148.208,audio_features,7DAtVSA1IEpSqhvU5VQdq5,spotify:track:7DAtVSA1IEpSqhvU5VQdq5,https://api.spotify.com/v1/tracks/7DAtVSA1IEpSqhvU5VQdq5,https://api.spotify.com/v1/audio-analysis/7DAtVSA1IEpSqhvU5VQdq5,255693,4,TCAEO1927071
0.38,0.922,3,-2.325,1,0.0495,6.99e-06,0.0,0.222,0.479,126.064,audio_features,6ppPtpqRLlX2RWuHx16tpH,spotify:track:6ppPtpqRLlX2RWuHx16tpH,https://api.spotify.com/v1/tracks/6ppPtpqRLlX2RWuHx16tpH,https://api.spotify.com/v1/audio-analysis/6ppPtpqRLlX2RWuHx16tpH,220587,4,TCAEO1927074
0.467,0.648,3,-3.681,1,0.0332,0.00136,0.0,0.318,0.306,111.009,audio_features,0HcPXDlbzQmyJoo3FFGwQX,spotify:track:0HcPXDlbzQmyJoo3FFGwQX,https://api.spotify.com/v1/tracks/0HcPXDlbzQmyJoo3FFGwQX,https://api.spotify.com/v1/audio-analysis/0HcPXDlbzQmyJoo3FFGwQX,242880,3,TCAEO1927088
0.266,0.877,8,-3.335,1,0.0374,3.78e-05,1.05e-06,0.111,0.389,173.897,audio_features,4rmT8HQaoq3fdgLsc1SXE8,spotify:track:4rmT8HQaoq3fdgLsc1SXE8,https://api.spotify.com/v1/tracks/4rmT8HQaoq3fdgLsc1SXE8,https://api.spotify.com/v1/audio-analysis/4rmT8HQaoq3fdgLsc1SXE8,286227,4,TCAEO1927096
0.373,0.814,11,-2.637,1,0.051,0.000579,0.00555,0.144,0.37,127.947,audio_features,5hhsmrcvBaxu14sNyaUDNR,spotify:track:5hhsmrcvBaxu14sNyaUDNR,https://api.spotify.com/v1/tracks/5hhsmrcvBaxu14sNyaUDNR,https://api.spotify.com/v1/audio-analysis/5hhsmrcvBaxu14sNyaUDNR,259373,4,TCAEO1927128
0.509,0.317,10,-9.318,0,0.033,0.508,0.216,0.216,0.523,90.136,audio_features,7qGDKuEn39Qc2287XuSBut,spotify:track:7qGDKuEn39Qc2287XuSBut,https://api.spotify.com/v1/tracks/7qGDKuEn39Qc2287XuSBut,https://api.spotify.com/v1/audio-analysis/7qGDKuEn39Qc2287XuSBut,28347,4,GBBXH0400001
0.767,0.643,8,-10.496,1,0.135,0.165,0.0,0.563,0.783,90.034,audio_features,4qaXLuojUaHRmiSbTbmUDg,spotify:track:4qaXLuojUaHRmiSbTbmUDg,https://api.spotify.com/v1/tracks/4qaXLuojUaHRmiSbTbmUDg,https://api.spotify.com/v1/audio-analysis/4qaXLuojUaHRmiSbTbmUDg,224240,4,GBBXH0400002
0.735,0.634,7,-9.275,0,0.0307,0.269,0.0412,0.387,0.744,135.983,audio_features,68xnxnnAqECVWahZ3LZOWT,spotify:track:68xnxnnAqECVWahZ3LZOWT,https://api.spotify.com/v1/tracks/68xnxnnAqECVWahZ3LZOWT,https://api.spotify.com/v1/audio-analysis/68xnxnnAqECVWahZ3LZOWT,169413,4,GBBXH0400003
0.607,0.947,5,-6.052,0,0.0366,0.08,0.821,0.37,0.434,136.036,audio_features,7DRIbYMGfUVyHp5NQmTWRA,spotify:track:7DRIbYMGfUVyHp5NQmTWRA,https://api.spotify.com/v1/tracks/7DRIbYMGfUVyHp5NQmTWRA,https://api.spotify.com/v1/audio-analysis/7DRIbYMGfUVyHp5NQmTWRA,191253,4,GBBXH0400004
0.647,0.728,8,-9.061,1,0.0359,0.416,0.207,0.632,0.889,169.043,audio_features,17SfgwKheyP2vXpXLgLR9n,spotify:track:17SfgwKheyP2vXpXLgLR9n,https://api.spotify.com/v1/tracks/17SfgwKheyP2vXpXLgLR9n,https://api.spotify.com/v1/audio-analysis/17SfgwKheyP2vXpXLgLR9n,130560,4,GBBXH0400005
0.662,0.57,7,-8.723,0,0.0588,0.609,0.0172,0.223,0.552,168.995,audio_features,2MxJz0sFBZaH5qTka2dPxI,spotify:track:2MxJz0sFBZaH5qTka2dPxI,https://api.spotify.com/v1/tracks/2MxJz0sFBZaH5qTka2dPxI,https://api.spotify.com/v1/audio-analysis/2MxJz0sFBZaH5qTka2dPxI,164720,4,GBBXH0400006
0.712,0.928,10,-7.751,1,0.0529,0.418,0.914,0.564,0.971,120.012,audio_features,1ZfbdtIRRelhdeIJGRIK1x,spotify:track:1ZfbdtIRRelhdeIJGRIK1x,https://api.spotify.com/v1/tracks/1ZfbdtIRRelhdeIJGRIK1x,https://api.spotify.com/v1/audio-analysis/1ZfbdtIRRelhdeIJGRIK1x,243213,4,GBBXH0400007
0.658,0.728,5,-7.453,0,0.0501,0.267,0.0519,0.142,0.973,119.917,audio_features,2ojL9cOWfePbVRM4YZYD4B,spotify:track:2ojL9cOWfePbVRM4YZYD4B,https://api.spotify.com/v1/tracks/2ojL9cOWfePbVRM4YZYD4B,https://api.spotify.com/v1/audio-analysis/2ojL9cOWfePbVRM4YZYD4B,221080,4,GBBXH0400008
0.554,0.868,10,-6.627,0,0.0521,0.00343,0.0161,0.446,0.273,90.002,audio_features,1i8EiDN3czk8lDYEiyCXQO,spotify:track:1i8EiDN3czk8lDYEiyCXQO,https://api.spotify.com/v1/tracks/1i8EiDN3czk8lDYEiyCXQO,https://api.spotify.com/v1/audio-analysis/1i8EiDN3czk8lDYEiyCXQO,323907,4,GBBXH0400009
0.531,0.944,7,-6.53,0,0.0396,0.25,0.927,0.424,0.281,130.057,audio_features,4kfghCVXjbU3cI3h5Q9Y9z,spotify:track:4kfghCVXjbU3cI3h5Q9Y9z,https://api.spotify.com/v1/tracks/4kfghCVXjbU3cI3h5Q9Y9z,https://api.spotify.com/v1/audio-analysis/4kfghCVXjbU3cI3h5Q9Y9z,227640,4,GBBXH0400010
0.54,0.432,0,-13.598,0,0.0566,0.961,0.914,0.225,0.309,108.358,audio_features,4wtMmxYJak6Y7AXOdm8ovX,spotify:track:4wtMmxYJak6Y7AXOdm8ovX,https://api.spotify.com/v1/tracks/4wtMmxYJak6Y7AXOdm8ovX,https://api.spotify.com/v1/audio-analysis/4wtMmxYJak6Y7AXOdm8ovX,266947,4,GBBXH0400011
0.761,0.726,5,-10.777,0,0.0705,0.514,0.425,0.104,0.233,114.952,audio_features,3xrUiZcHHnLaxdDY0tiW4p,spotify:track:3xrUiZcHHnLaxdDY0tiW4p,https://api.spotify.com/v1/tracks/3xrUiZcHHnLaxdDY0tiW4p,https://api.spotify.com/v1/audio-analysis/3xrUiZcHHnLaxdDY0tiW4p,139493,4,GBBXH0400012
0.678,0.787,10,-7.498,0,0.031,0.00201,0.752,0.469,0.485,130.029,audio_features,4u8PBnq0zWPXb9lVO2G9EA,spotify:track:4u8PBnq0zWPXb9lVO2G9EA,https://api.spotify.com/v1/tracks/4u8PBnq0zWPXb9lVO2G9EA,https://api.spotify.com/v1/audio-analysis/4u8PBnq0zWPXb9lVO2G9EA,417707,4,GBBXH0400013
0.723,0.63,0,-11.857,0,0.027,0.12,0.275,0.333,0.329,98.016,audio_features,3WJFLM2B1dxHHd2hBXS2uG,spotify:track:3WJFLM2B1dxHHd2hBXS2uG,https://api.spotify.com/v1/tracks/3WJFLM2B1dxHHd2hBXS2uG,https://api.spotify.com/v1/audio-analysis/3WJFLM2B1dxHHd2hBXS2uG,251773,4,GBBXH0400014
0.694,0.791,2,-5.911,0,0.116,0.0167,0.0334,0.151,0.544,166.093,audio_features,1OOGcXTrme909KUj5JwXsu,spotify:track:1OOGcXTrme909KUj5JwXsu,https://api.spotify.com/v1/tracks/1OOGcXTrme909KUj5JwXsu,https://api.spotify.com/v1/audio-analysis/1OOGcXTrme909KUj5JwXsu,212013,4,GBBXH0400020
0.421,0.765,0,-6.087,1,0.0319,0.00165,0.0235,0.111,0.643,140.096,audio_features,0ZNe4ar47OP0ztxhSOkMqX,spotify:track:0ZNe4ar47OP0ztxhSOkMqX,https://api.spotify.com/v1/tracks/0ZNe4ar47OP0ztxhSOkMqX,https://api.spotify.com/v1/audio-analysis/0ZNe4ar47OP0ztxhSOkMqX,226427,4,GBARL0100166
0.786,0.751,11,-7.471,0,0.0784,8.32e-05,0.446,0.0528,0.651,122.008,audio_features,6nW0fo6U1rLr5snajMINY5,spotify:track:6nW0fo6U1rLr5snajMINY5,https://api.spotify.com/v1/tracks/6nW0fo6U1rLr5snajMINY5,https://api.spotify.com/v1/audio-analysis/6nW0fo6U1rLr5snajMINY5,376867,4,USTG30423401
0.712,0.892,9,-6.06,1,0.0778,0.00231,0.195,0.642,0.632,120.75,audio_features,1mgtLhHUVLkLXTX1iT8OEx,spotify:track:1mgtLhHUVLkLXTX1iT8OEx,https://api.spotify.com/v1/tracks/1mgtLhHUVLkLXTX1iT8OEx,https://api.spotify.com/v1/audio-analysis/1mgtLhHUVLkLXTX1iT8OEx,351093,4,USTG30423402
0.803,0.876,6,-8.186,1,0.0385,0.0235,0.617,0.0432,0.881,114.985,audio_features,3iNp3BV5AEkxoBQiZ8y5DP,spotify:track:3iNp3BV5AEkxoBQiZ8y5DP,https://api.spotify.com/v1/tracks/3iNp3BV5AEkxoBQiZ8y5DP,https://api.spotify.com/v1/audio-analysis/3iNp3BV5AEkxoBQiZ8y5DP,277133,4,USTG30423403
0.848,0.601,11,-8.049,0,0.131,0.233,0.796,0.134,0.821,127.081,audio_features,3FlzqHvGfdIc3OMBuWpCH6,spotify:track:3FlzqHvGfdIc3OMBuWpCH6,https://api.spotify.com/v1/tracks/3FlzqHvGfdIc3OMBuWpCH6,https://api.spotify.com/v1/audio-analysis/3FlzqHvGfdIc3OMBuWpCH6,78707,4,USTG30423404
0.768,0.677,7,-8.24,1,0.038,0.049,0.00216,0.105,0.674,124.014,audio_features,0tbhCoiQz53REV3AUZz7TX,spotify:track:0tbhCoiQz53REV3AUZz7TX,https://api.spotify.com/v1/tracks/0tbhCoiQz53REV3AUZz7TX,https://api.spotify.com/v1/audio-analysis/0tbhCoiQz53REV3AUZz7TX,453427,4,USTG30423405
0.836,0.723,4,-7.488,0,0.098,0.0129,0.00331,0.0836,0.692,116.017,audio_features,5xwpEZioBCg16eeSAZiDBA,spotify:track:5xwpEZioBCg16eeSAZiDBA,https://api.spotify.com/v1/tracks/5xwpEZioBCg16eeSAZiDBA,https://api.spotify.com/v1/audio-analysis/5xwpEZioBCg16eeSAZiDBA,306040,4,USTG30423406
0.853,0.667,11,-7.667,0,0.0521,0.00738,0.249,0.0677,0.609,116.038,audio_features,5jSecHfhAbBnzAzFchys0d,spotify:track:5jSecHfhAbBnzAzFchys0d,https://api.spotify.com/v1/tracks/5jSecHfhAbBnzAzFchys0d,https://api.spotify.com/v1/audio-analysis/5jSecHfhAbBnzAzFchys0d,369667,4,USTG30423407
0.78,0.81,7,-6.406,1,0.0472,0.000661,0.708,0.0684,0.81,126.0,audio_features,4sOqyIRocvZURPrjsOrn3x,spotify:track:4sOqyIRocvZURPrjsOrn3x,https://api.spotify.com/v1/tracks/4sOqyIRocvZURPrjsOrn3x,https://api.spotify.com/v1/audio-analysis/4sOqyIRocvZURPrjsOrn3x,542893,4,USTG30423408
0.767,0.654,0,-9.528,1,0.0386,0.724,0.831,0.117,0.885,116.793,audio_features,3zgP7DTAb3dmbeCAujOFo6,spotify:track:3zgP7DTAb3dmbeCAujOFo6,https://api.spotify.com/v1/tracks/3zgP7DTAb3dmbeCAujOFo6,https://api.spotify.com/v1/audio-analysis/3zgP7DTAb3dmbeCAujOFo6,150667,4,USTG30423409
0.826,0.757,1,-4.335,0,0.123,0.0117,0.549,0.36,0.136,116.025,audio_features,3SRfvISSAoUkNNyrtNJXEC,spotify:track:3SRfvISSAoUkNNyrtNJXEC,https://api.spotify.com/v1/tracks/3SRfvISSAoUkNNyrtNJXEC,https://api.spotify.com/v1/audio-analysis/3SRfvISSAoUkNNyrtNJXEC,280933,4,USTG30423410
0.322,0.947,4,-5.376,0,0.0569,0.021,0.0169,0.359,0.43,131.641,audio_features,0nX196vByhq5Fev5nyfpxo,spotify:track:0nX196vByhq5Fev5nyfpxo,https://api.spotify.com/v1/tracks/0nX196vByhq5Fev5nyfpxo,https://api.spotify.com/v1/audio-analysis/0nX196vByhq5Fev5nyfpxo,240627,4,GBAJE0300604
0.254,0.927,2,-4.827,1,0.0499,0.0475,3.13e-05,0.181,0.364,157.055,audio_features,1oKpStqTDfjTeJp9Wvf2Lu,spotify:track:1oKpStqTDfjTeJp9Wvf2Lu,https://api.spotify.com/v1/tracks/1oKpStqTDfjTeJp9Wvf2Lu,https://api.spotify.com/v1/audio-analysis/1oKpStqTDfjTeJp9Wvf2Lu,207107,4,GBAJE0300605
0.289,0.199,4,-9.538,1,0.0339,0.687,0.000635,0.155,0.284,84.104,audio_features,2bbl3t9UVUjYUVZ9k8bcm8,spotify:track:2bbl3t9UVUjYUVZ9k8bcm8,https://api.spotify.com/v1/tracks/2bbl3t9UVUjYUVZ9k8bcm8,https://api.spotify.com/v1/audio-analysis/2bbl3t9UVUjYUVZ9k8bcm8,234400,3,GBAJE0300606
0.143,0.406,10,-8.893,1,0.0335,0.204,0.903,0.333,0.349,96.081,audio_features,7J7ryR9jO9klSgXvQDVfYl,spotify:track:7J7ryR9jO9klSgXvQDVfYl,https://api.spotify.com/v1/tracks/7J7ryR9jO9klSgXvQDVfYl,https://api.spotify.com/v1/audio-analysis/7J7ryR9jO9klSgXvQDVfYl,250960,3,GBAJE0300607
0.368,0.96,4,-3.591,0,0.0594,0.29,1.33e-06,0.0874,0.183,134.898,audio_features,20FQFF678FgaVuStuxZApV,spotify:track:20FQFF678FgaVuStuxZApV,https://api.spotify.com/v1/tracks/20FQFF678FgaVuStuxZApV,https://api.spotify.com/v1/audio-analysis/20FQFF678FgaVuStuxZApV,173400,4,GBAJE0300608
0.203,0.527,9,-8.222,0,0.0756,0.0932,0.88,0.0464,0.234,116.857,audio_features,5JDVb9s3CmrCaKSotk5aHv,spotify:track:5JDVb9s3CmrCaKSotk5aHv,https://api.spotify.com/v1/tracks/5JDVb9s3CmrCaKSotk5aHv,https://api.spotify.com/v1/audio-analysis/5JDVb9s3CmrCaKSotk5aHv,270440,3,GBAJE0300609
0.401,0.267,2,-7.647,1,0.033,0.696,0.0993,0.0777,0.0682,118.977,audio_features,0DAaWfqcjbm4T9LDCy6ORh,spotify:track:0DAaWfqcjbm4T9LDCy6ORh,https://api.spotify.com/v1/tracks/0DAaWfqcjbm4T9LDCy6ORh,https://api.spotify.com/v1/audio-analysis/0DAaWfqcjbm4T9LDCy6ORh,222093,3,GBAJE0300610
0.217,0.315,3,-8.642,0,0.0343,0.885,0.000162,0.106,0.0861,92.33,audio_features,5OEwotSd5l5mUlYONGZLCo,spotify:track:5OEwotSd5l5mUlYONGZLCo,https://api.spotify.com/v1/tracks/5OEwotSd5l5mUlYONGZLCo,https://api.spotify.com/v1/audio-analysis/5OEwotSd5l5mUlYONGZLCo,205373,4,GBAJE0300611
0.446,0.969,2,-3.441,0,0.0642,0.00332,0.135,0.639,0.145,104.995,audio_features,2ljrVVuv1ADcceMoMWHvnH,spotify:track:2ljrVVuv1ADcceMoMWHvnH,https://api.spotify.com/v1/tracks/2ljrVVuv1ADcceMoMWHvnH,https://api.spotify.com/v1/audio-analysis/2ljrVVuv1ADcceMoMWHvnH,159667,4,GBAJE0300612
0.312,0.117,11,-17.066,0,0.0335,0.842,0.875,0.106,0.0334,101.986,audio_features,4XCmBSjaAswQBK433LJjxv,spotify:track:4XCmBSjaAswQBK433LJjxv,https://api.spotify.com/v1/tracks/4XCmBSjaAswQBK433LJjxv,https://api.spotify.com/v1/audio-analysis/4XCmBSjaAswQBK433LJjxv,319600,3,GBAJE0300613
0.24,0.167,4,-11.507,1,0.0325,0.853,0.0137,0.0894,0.207,95.733,audio_features,2kZ4NJc7eRLUHd5D0BjFMB,spotify:track:2kZ4NJc7eRLUHd5D0BjFMB,https://api.spotify.com/v1/tracks/2kZ4NJc7eRLUHd5D0BjFMB,https://api.spotify.com/v1/audio-analysis/2kZ4NJc7eRLUHd5D0BjFMB,300333,3,GBAJE0300614
0.263,0.401,7,-11.775,1,0.036,0.0331,0.242,0.0916,0.398,88.682,audio_features,63fKR9muo3uUwlFwlwZLG1,spotify:track:63fKR9muo3uUwlFwlwZLG1,https://api.spotify.com/v1/tracks/63fKR9muo3uUwlFwlwZLG1,https://api.spotify.com/v1/audio-analysis/63fKR9muo3uUwlFwlwZLG1,331200,4,USNO10480901
0.39,0.179,5,-15.819,1,0.0341,0.839,0.658,0.106,0.209,60.681,audio_features,70MwBHOWTqublM7K5kjH0f,spotify:track:70MwBHOWTqublM7K5kjH0f,https://api.spotify.com/v1/tracks/70MwBHOWTqublM7K5kjH0f,https://api.spotify.com/v1/audio-analysis/70MwBHOWTqublM7K5kjH0f,274133,4,USNO10480902
0.643,0.578,1,-11.045,0,0.0362,0.00533,0.849,0.135,0.32,133.39,audio_features,5VT6IkQWpeXhWa7ZWjKDQp,spotify:track:5VT6IkQWpeXhWa7ZWjKDQp,https://api.spotify.com/v1/tracks/5VT6IkQWpeXhWa7ZWjKDQp,https://api.spotify.com/v1/audio-analysis/5VT6IkQWpeXhWa7ZWjKDQp,642200,4,USNO10480903
0.535,0.201,2,-14.47,1,0.0262,0.389,0.381,0.0832,0.17,101.298,audio_features,3AJwzV9YlIn8PfxDnEGApp,spotify:track:3AJwzV9YlIn8PfxDnEGApp,https://api.spotify.com/v1/tracks/3AJwzV9YlIn8PfxDnEGApp,https://api.spotify.com/v1/audio-analysis/3AJwzV9YlIn8PfxDnEGApp,292107,4,USNO10480904
0.507,0.275,4,-11.119,0,0.0445,0.767,0.00189,0.114,0.24,138.618,audio_features,0YRv8GX3ekiz2XkbnZTSrU,spotify:track:0YRv8GX3ekiz2XkbnZTSrU,https://api.spotify.com/v1/tracks/0YRv8GX3ekiz2XkbnZTSrU,https://api.spotify.com/v1/audio-analysis/0YRv8GX3ekiz2XkbnZTSrU,187173,4,USNO10480905
0.458,0.458,2,-12.877,1,0.0302,0.556,0.351,0.13,0.737,114.111,audio_features,7wOXAS9DfepmybaTYyfYwd,spotify:track:7wOXAS9DfepmybaTYyfYwd,https://api.spotify.com/v1/tracks/7wOXAS9DfepmybaTYyfYwd,https://api.spotify.com/v1/audio-analysis/7wOXAS9DfepmybaTYyfYwd,363000,4,USNO10480906
0.523,0.342,4,-17.388,0,0.0329,0.602,0.775,0.101,0.315,104.417,audio_features,4p9mOZOL6y5QESNOEIf1b1,spotify:track:4p9mOZOL6y5QESNOEIf1b1,https://api.spotify.com/v1/tracks/4p9mOZOL6y5QESNOEIf1b1,https://api.spotify.com/v1/audio-analysis/4p9mOZOL6y5QESNOEIf1b1,278133,4,USNO10480909
0.651,0.452,5,-10.895,1,0.0306,0.188,0.00394,0.105,0.672,74.629,audio_features,0WtoRL7Rp1NtZlxzCBFbK2,spotify:track:0WtoRL7Rp1NtZlxzCBFbK2,https://api.spotify.com/v1/tracks/0WtoRL7Rp1NtZlxzCBFbK2,https://api.spotify.com/v1/audio-analysis/0WtoRL7Rp1NtZlxzCBFbK2,223307,4,USNO10480907
0.51,0.834,2,-8.069,1,0.0505,0.355,0.0581,0.156,0.681,154.514,audio_features,5fA9LaVcDYSlAJNNvrJH5o,spotify:track:5fA9LaVcDYSlAJNNvrJH5o,https://api.spotify.com/v1/tracks/5fA9LaVcDYSlAJNNvrJH5o,https://api.spotify.com/v1/audio-analysis/5fA9LaVcDYSlAJNNvrJH5o,154693,4,USNO10480908
0.816,0.72,5,-10.419,1,0.0274,0.588,0.0429,0.158,0.938,111.386,audio_features,5OSXatDFgDD1kcyhdOhpPB,spotify:track:5OSXatDFgDD1kcyhdOhpPB,https://api.spotify.com/v1/tracks/5OSXatDFgDD1kcyhdOhpPB,https://api.spotify.com/v1/audio-analysis/5OSXatDFgDD1kcyhdOhpPB,212147,4,USNO10480911
0.0894,0.528,1,-13.32,1,0.0889,0.401,0.397,0.137,0.0324,72.571,audio_features,2Vp3WT2AaPzysCBnCnHIbQ,spotify:track:2Vp3WT2AaPzysCBnCnHIbQ,https://api.spotify.com/v1/tracks/2Vp3WT2AaPzysCBnCnHIbQ,https://api.spotify.com/v1/audio-analysis/2Vp3WT2AaPzysCBnCnHIbQ,901333,3,USNO10480912
0.541,0.541,5,-10.009,1,0.0277,0.438,0.0328,0.0997,0.248,79.145,audio_features,5230pLr8uPEivALgeMEqZ6,spotify:track:5230pLr8uPEivALgeMEqZ6,https://api.spotify.com/v1/tracks/5230pLr8uPEivALgeMEqZ6,https://api.spotify.com/v1/audio-analysis/5230pLr8uPEivALgeMEqZ6,151000,4,USNO10480910
0.711,0.679,9,-9.59,0,0.0292,0.0259,9.36e-06,0.115,0.529,118.807,audio_features,3ID0h4YkqBrwqb6hQDTNVh,spotify:track:3ID0h4YkqBrwqb6hQDTNVh,https://api.spotify.com/v1/tracks/3ID0h4YkqBrwqb6hQDTNVh,https://api.spotify.com/v1/audio-analysis/3ID0h4YkqBrwqb6hQDTNVh,325126,4,USRC10000838
