"Artist","Track","count","Track_no_brackets","artist_first_word","artist_last_word","track_lower.x","artist_lower.x","track_lower_no_schar.x","track_lower_no_brackets.x","track_lower_no_schar_ws.x","track_lower_no_brackets_ws.x","track_lower_no_brackets_schar","track_lower_no_brackets_schar_ws","track_artists","tracks_artists.x","recording.title","recording.artist.credit.phrase","track_lower.y","artist_lower.y","track_lower_no_schar.y","track_lower_no_brackets.y","track_lower_no_schar_ws.y","track_lower_no_brackets_ws.y","artist_lower_no_bracket","artist_lower_no_bracket_schar","artist_lower_no_bracket_schar_ws","tracks_artists.y","distance"
"2Pac","Thugz Mansion",20,"Thugz Mansion","2Pac","2Pac","thugz mansion","2pac","thugz mansion","2pac","thugzmansion","thugzmansion","2pac","2pac","thugzmansion 2pac","thugzmansion 2pac","Thugz Mansion (Nas acoustic)","2Pac","thugz mansion (nas acoustic)","2pac","thugz mansion  nas acoustic ","thugz mansion ","thugzmansionnasacoustic","thugzmansion","2pac","2pac","2pac","thugzmansion 2pac",0
"2Pac","Thugz Mansion",20,"Thugz Mansion","2Pac","2Pac","thugz mansion","2pac","thugz mansion","2pac","thugzmansion","thugzmansion","2pac","2pac","thugzmansion 2pac","thugzmansion 2pac","Thugz Mansion (BD demo remix)","2Pac","thugz mansion (bd demo remix)","2pac","thugz mansion  bd demo remix ","thugz mansion ","thugzmansionbddemoremix","thugzmansion","2pac","2pac","2pac","thugzmansion 2pac",0
"2Pac","Thugz Mansion",20,"Thugz Mansion","2Pac","2Pac","thugz mansion","2pac","thugz mansion","2pac","thugzmansion","thugzmansion","2pac","2pac","thugzmansion 2pac","thugzmansion 2pac","Thugz Mansion (2Pac original) (acoustic)","2Pac","thugz mansion (2pac original) (acoustic)","2pac","thugz mansion  2pac original   acoustic ","thugz mansion ","thugzmansion2pacoriginalacoustic","thugzmansion","2pac","2pac","2pac","thugzmansion 2pac",0
"2Pac","Thugz Mansion",20,"Thugz Mansion","2Pac","2Pac","thugz mansion","2pac","thugz mansion","2pac","thugzmansion","thugzmansion","2pac","2pac","thugzmansion 2pac","thugzmansion 2pac","Thugz Mansion (BD demo acoustic remix)","2Pac","thugz mansion (bd demo acoustic remix)","2pac","thugz mansion  bd demo acoustic remix ","thugz mansion ","thugzmansionbddemoacousticremix","thugzmansion","2pac","2pac","2pac","thugzmansion 2pac",0
"2Pac","Until The End Of Time",14,"Until The End Of Time","2Pac","2Pac","until the end of time","2pac","until the end of time","2pac","untiltheendoftime","untiltheendoftime","2pac","2pac","untiltheendoftime 2pac","untiltheendoftime 2pac","Until the End of Time","2Pac","until the end of time","2pac","until the end of time","until the end of time","untiltheendoftime","untiltheendoftime","2pac","2pac","2pac","untiltheendoftime 2pac",0
"2Pac","Until The End Of Time",14,"Until The End Of Time","2Pac","2Pac","until the end of time","2pac","until the end of time","2pac","untiltheendoftime","untiltheendoftime","2pac","2pac","untiltheendoftime 2pac","untiltheendoftime 2pac","Until the End of Time (remix)","2Pac","until the end of time (remix)","2pac","until the end of time  remix ","until the end of time ","untiltheendoftimeremix","untiltheendoftime","2pac","2pac","2pac","untiltheendoftime 2pac",0
"2Pac","Until The End Of Time",14,"Until The End Of Time","2Pac","2Pac","until the end of time","2pac","until the end of time","2pac","untiltheendoftime","untiltheendoftime","2pac","2pac","untiltheendoftime 2pac","untiltheendoftime 2pac","Until the End of Time (video)","2Pac","until the end of time (video)","2pac","until the end of time  video ","until the end of time ","untiltheendoftimevideo","untiltheendoftime","2pac","2pac","2pac","untiltheendoftime 2pac",0
"2Pac","Until The End Of Time",14,"Until The End Of Time","2Pac","2Pac","until the end of time","2pac","until the end of time","2pac","untiltheendoftime","untiltheendoftime","2pac","2pac","untiltheendoftime 2pac","untiltheendoftime 2pac","Until the End of Time (original version)","2Pac","until the end of time (original version)","2pac","until the end of time  original version ","until the end of time ","untiltheendoftimeoriginalversion","untiltheendoftime","2pac","2pac","2pac","untiltheendoftime 2pac",0
"2Pac","Until The End Of Time",14,"Until The End Of Time","2Pac","2Pac","until the end of time","2pac","until the end of time","2pac","untiltheendoftime","untiltheendoftime","2pac","2pac","untiltheendoftime 2pac","untiltheendoftime 2pac","Until the End of Time (Don't B Afraid Remix)","2Pac","until the end of time (don't b afraid remix)","2pac","until the end of time  don t b afraid remix ","until the end of time ","untiltheendoftimedontbafraidremix","untiltheendoftime","2pac","2pac","2pac","untiltheendoftime 2pac",0
"2Pac + Outlawz","Baby Don't Cry (Keep Ya Head Up II)",7,"Baby Don't Cry ","2Pac","Outlawz","baby don't cry (keep ya head up ii)","2pac + outlawz","baby don t cry  keep ya head up ii ","2pac + outlawz","babydontcrykeepyaheadupii","babydon'tcry","2pacoutlawz","2pacoutlawz","babydon'tcry 2pacoutlawz","babydon'tcry 2pacoutlawz","Baby Don't Cry","2Pac feat. Outlawz","baby don't cry","2pac feat. outlawz","baby don t cry","baby don't cry","babydontcry","babydon'tcry","2pac feat. outlawz","2pacfeatoutlawz","2pacfeatoutlawz","babydon'tcry 2pacfeatoutlawz",4
"2Pac + Outlawz","Baby Don't Cry (Keep Ya Head Up II)",7,"Baby Don't Cry ","2Pac","Outlawz","baby don't cry (keep ya head up ii)","2pac + outlawz","baby don t cry  keep ya head up ii ","2pac + outlawz","babydontcrykeepyaheadupii","babydon'tcry","2pacoutlawz","2pacoutlawz","babydon'tcry 2pacoutlawz","babydon'tcry 2pacoutlawz","Baby Don’t Cry (OG)","2Pac & Outlawz","baby don’t cry (og)","2pac & outlawz","baby don t cry  og ","baby don’t cry ","babydontcryog","babydon’tcry","2pac & outlawz","2pacoutlawz","2pacoutlawz","babydon’tcry 2pacoutlawz",1
"2Pac + Outlawz","Baby Don't Cry (Keep Ya Head Up II)",7,"Baby Don't Cry ","2Pac","Outlawz","baby don't cry (keep ya head up ii)","2pac + outlawz","baby don t cry  keep ya head up ii ","2pac + outlawz","babydontcrykeepyaheadupii","babydon'tcry","2pacoutlawz","2pacoutlawz","babydon'tcry 2pacoutlawz","babydon'tcry 2pacoutlawz","Baby Don’t Cry (Keep Ya Head Up II)","2Pac + Outlawz","baby don’t cry (keep ya head up ii)","2pac + outlawz","baby don t cry  keep ya head up ii ","baby don’t cry ","babydontcrykeepyaheadupii","babydon’tcry","2pac + outlawz","2pacoutlawz","2pacoutlawz","babydon’tcry 2pacoutlawz",1
"2Pac + Outlawz","Baby Don't Cry (Keep Ya Head Up II)",7,"Baby Don't Cry ","2Pac","Outlawz","baby don't cry (keep ya head up ii)","2pac + outlawz","baby don t cry  keep ya head up ii ","2pac + outlawz","babydontcrykeepyaheadupii","babydon'tcry","2pacoutlawz","2pacoutlawz","babydon'tcry 2pacoutlawz","babydon'tcry 2pacoutlawz","Baby Don't Cry (Keep Ya Head Up II)","2Pac & Outlawz","baby don't cry (keep ya head up ii)","2pac & outlawz","baby don t cry  keep ya head up ii ","baby don't cry ","babydontcrykeepyaheadupii","babydon'tcry","2pac & outlawz","2pacoutlawz","2pacoutlawz","babydon'tcry 2pacoutlawz",0
"2Pac + Outlawz","Baby Don't Cry (Keep Ya Head Up II)",7,"Baby Don't Cry ","2Pac","Outlawz","baby don't cry (keep ya head up ii)","2pac + outlawz","baby don t cry  keep ya head up ii ","2pac + outlawz","babydontcrykeepyaheadupii","babydon'tcry","2pacoutlawz","2pacoutlawz","babydon'tcry 2pacoutlawz","babydon'tcry 2pacoutlawz","Baby Don’t Cry (Keep Ya Head Up II) (instrumental)","2Pac and Outlawz","baby don’t cry (keep ya head up ii) (instrumental)","2pac and outlawz","baby don t cry  keep ya head up ii   instrumental ","baby don’t cry ","babydontcrykeepyaheadupiiinstrumental","babydon’tcry","2pac and outlawz","2pacandoutlawz","2pacandoutlawz","babydon’tcry 2pacandoutlawz",4
"2Pac + Outlawz","Baby Don't Cry (Keep Ya Head Up II)",7,"Baby Don't Cry ","2Pac","Outlawz","baby don't cry (keep ya head up ii)","2pac + outlawz","baby don t cry  keep ya head up ii ","2pac + outlawz","babydontcrykeepyaheadupii","babydon'tcry","2pacoutlawz","2pacoutlawz","babydon'tcry 2pacoutlawz","babydon'tcry 2pacoutlawz","Baby Don’t Cry (Keep Ya Head Up II) (a cappella)","2Pac and Outlawz","baby don’t cry (keep ya head up ii) (a cappella)","2pac and outlawz","baby don t cry  keep ya head up ii   a cappella ","baby don’t cry ","babydontcrykeepyaheadupiiacappella","babydon’tcry","2pac and outlawz","2pacandoutlawz","2pacandoutlawz","babydon’tcry 2pacandoutlawz",4
"2Pac + Outlawz","Baby Don't Cry (Keep Ya Head Up II)",7,"Baby Don't Cry ","2Pac","Outlawz","baby don't cry (keep ya head up ii)","2pac + outlawz","baby don t cry  keep ya head up ii ","2pac + outlawz","babydontcrykeepyaheadupii","babydon'tcry","2pacoutlawz","2pacoutlawz","babydon'tcry 2pacoutlawz","babydon'tcry 2pacoutlawz","Baby Don’t Cry (Keep Ya Head Up II) (clean version)","2Pac + Outlawz","baby don’t cry (keep ya head up ii) (clean version)","2pac + outlawz","baby don t cry  keep ya head up ii   clean version ","baby don’t cry ","babydontcrykeepyaheadupiicleanversion","babydon’tcry","2pac + outlawz","2pacoutlawz","2pacoutlawz","babydon’tcry 2pacoutlawz",1
"2Pac + Outlawz","Baby Don't Cry (Keep Ya Head Up II)",7,"Baby Don't Cry ","2Pac","Outlawz","baby don't cry (keep ya head up ii)","2pac + outlawz","baby don t cry  keep ya head up ii ","2pac + outlawz","babydontcrykeepyaheadupii","babydon'tcry","2pacoutlawz","2pacoutlawz","babydon'tcry 2pacoutlawz","babydon'tcry 2pacoutlawz","Baby Don’t Cry (Keep Ya Head Up II) (Trackmasters remix, dirty version)","2Pac and Outlawz","baby don’t cry (keep ya head up ii) (trackmasters remix, dirty version)","2pac and outlawz","baby don t cry  keep ya head up ii   trackmasters remix  dirty version ","baby don’t cry ","babydontcrykeepyaheadupiitrackmastersremixdirtyversion","babydon’tcry","2pac and outlawz","2pacandoutlawz","2pacandoutlawz","babydon’tcry 2pacandoutlawz",4
"2Pac Featuring Trick Daddy","Still Ballin",20,"Still Ballin","2Pac","Daddy","still ballin","2pac featuring trick daddy","still ballin","2pac featuring trick daddy","stillballin","stillballin","2pacfeaturingtrickdaddy","2pacfeaturingtrickdaddy","stillballin 2pacfeaturingtrickdaddy","stillballin 2pacfeaturingtrickdaddy","Still Ballin’ (instrumental)","2Pac featuring Trick Daddy","still ballin’ (instrumental)","2pac featuring trick daddy","still ballin   instrumental ","still ballin’ ","stillballininstrumental","stillballin’","2pac featuring trick daddy","2pacfeaturingtrickdaddy","2pacfeaturingtrickdaddy","stillballin’ 2pacfeaturingtrickdaddy",1
"2Pac Featuring Trick Daddy","Still Ballin",20,"Still Ballin","2Pac","Daddy","still ballin","2pac featuring trick daddy","still ballin","2pac featuring trick daddy","stillballin","stillballin","2pacfeaturingtrickdaddy","2pacfeaturingtrickdaddy","stillballin 2pacfeaturingtrickdaddy","stillballin 2pacfeaturingtrickdaddy","Still Ballin’ (clean)","2Pac featuring Trick Daddy","still ballin’ (clean)","2pac featuring trick daddy","still ballin   clean ","still ballin’ ","stillballinclean","stillballin’","2pac featuring trick daddy","2pacfeaturingtrickdaddy","2pacfeaturingtrickdaddy","stillballin’ 2pacfeaturingtrickdaddy",1
"2Pac Featuring Trick Daddy","Still Ballin",20,"Still Ballin","2Pac","Daddy","still ballin","2pac featuring trick daddy","still ballin","2pac featuring trick daddy","stillballin","stillballin","2pacfeaturingtrickdaddy","2pacfeaturingtrickdaddy","stillballin 2pacfeaturingtrickdaddy","stillballin 2pacfeaturingtrickdaddy","Still Ballin’ (Nitty remix)","2Pac featuring Trick Daddy","still ballin’ (nitty remix)","2pac featuring trick daddy","still ballin   nitty remix ","still ballin’ ","stillballinnittyremix","stillballin’","2pac featuring trick daddy","2pacfeaturingtrickdaddy","2pacfeaturingtrickdaddy","stillballin’ 2pacfeaturingtrickdaddy",1
"3 Doors Down","Away From The Sun",15,"Away From The Sun","3","Down","away from the sun","3 doors down","away from the sun","3 doors down","awayfromthesun","awayfromthesun","3doorsdown","3doorsdown","awayfromthesun 3doorsdown","awayfromthesun 3doorsdown","Away From the Sun","3 Doors Down","away from the sun","3 doors down","away from the sun","away from the sun","awayfromthesun","awayfromthesun","3 doors down","3doorsdown","3doorsdown","awayfromthesun 3doorsdown",0
"3 Doors Down","Away From The Sun",15,"Away From The Sun","3","Down","away from the sun","3 doors down","away from the sun","3 doors down","awayfromthesun","awayfromthesun","3doorsdown","3doorsdown","awayfromthesun 3doorsdown","awayfromthesun 3doorsdown","Away From the Sun (acoustic)","3 Doors Down","away from the sun (acoustic)","3 doors down","away from the sun  acoustic ","away from the sun ","awayfromthesunacoustic","awayfromthesun","3 doors down","3doorsdown","3doorsdown","awayfromthesun 3doorsdown",0
"3 Doors Down","Away From The Sun",15,"Away From The Sun","3","Down","away from the sun","3 doors down","away from the sun","3 doors down","awayfromthesun","awayfromthesun","3doorsdown","3doorsdown","awayfromthesun 3doorsdown","awayfromthesun 3doorsdown","Away From the Sun (video)","3 Doors Down","away from the sun (video)","3 doors down","away from the sun  video ","away from the sun ","awayfromthesunvideo","awayfromthesun","3 doors down","3doorsdown","3doorsdown","awayfromthesun 3doorsdown",0
"3 Doors Down","Away From The Sun",15,"Away From The Sun","3","Down","away from the sun","3 doors down","away from the sun","3 doors down","awayfromthesun","awayfromthesun","3doorsdown","3doorsdown","awayfromthesun 3doorsdown","awayfromthesun 3doorsdown","Away From the Sun (alternate mix)","3 Doors Down","away from the sun (alternate mix)","3 doors down","away from the sun  alternate mix ","away from the sun ","awayfromthesunalternatemix","awayfromthesun","3 doors down","3doorsdown","3doorsdown","awayfromthesun 3doorsdown",0
"3 Doors Down","Away From The Sun",15,"Away From The Sun","3","Down","away from the sun","3 doors down","away from the sun","3 doors down","awayfromthesun","awayfromthesun","3doorsdown","3doorsdown","awayfromthesun 3doorsdown","awayfromthesun 3doorsdown","Away From the Sun (album version)","3 Doors Down","away from the sun (album version)","3 doors down","away from the sun  album version ","away from the sun ","awayfromthesunalbumversion","awayfromthesun","3 doors down","3doorsdown","3doorsdown","awayfromthesun 3doorsdown",0
"3 Doors Down","Away From The Sun",15,"Away From The Sun","3","Down","away from the sun","3 doors down","away from the sun","3 doors down","awayfromthesun","awayfromthesun","3doorsdown","3doorsdown","awayfromthesun 3doorsdown","awayfromthesun 3doorsdown","Away From the Sun (5.1 mix)","3 Doors Down","away from the sun (5.1 mix)","3 doors down","away from the sun  5 1 mix ","away from the sun ","awayfromthesun51mix","awayfromthesun","3 doors down","3doorsdown","3doorsdown","awayfromthesun 3doorsdown",0
"3 Doors Down","Away From The Sun",15,"Away From The Sun","3","Down","away from the sun","3 doors down","away from the sun","3 doors down","awayfromthesun","awayfromthesun","3doorsdown","3doorsdown","awayfromthesun 3doorsdown","awayfromthesun 3doorsdown","Away From the Sun (Dolby Stereo)","3 Doors Down","away from the sun (dolby stereo)","3 doors down","away from the sun  dolby stereo ","away from the sun ","awayfromthesundolbystereo","awayfromthesun","3 doors down","3doorsdown","3doorsdown","awayfromthesun 3doorsdown",0
"3 Doors Down","Away From The Sun",15,"Away From The Sun","3","Down","away from the sun","3 doors down","away from the sun","3 doors down","awayfromthesun","awayfromthesun","3doorsdown","3doorsdown","awayfromthesun 3doorsdown","awayfromthesun 3doorsdown","Away from the Sun (iTunes Originals Version)","3 Doors Down","away from the sun (itunes originals version)","3 doors down","away from the sun  itunes originals version ","away from the sun ","awayfromthesunitunesoriginalsversion","awayfromthesun","3 doors down","3doorsdown","3doorsdown","awayfromthesun 3doorsdown",0
"3 Doors Down","Away From The Sun",15,"Away From The Sun","3","Down","away from the sun","3 doors down","away from the sun","3 doors down","awayfromthesun","awayfromthesun","3doorsdown","3doorsdown","awayfromthesun 3doorsdown","awayfromthesun 3doorsdown","Away From the Sun (Dolby Surround Sound)","3 Doors Down","away from the sun (dolby surround sound)","3 doors down","away from the sun  dolby surround sound ","away from the sun ","awayfromthesundolbysurroundsound","awayfromthesun","3 doors down","3doorsdown","3doorsdown","awayfromthesun 3doorsdown",0
"3 Doors Down","Away From The Sun",15,"Away From The Sun","3","Down","away from the sun","3 doors down","away from the sun","3 doors down","awayfromthesun","awayfromthesun","3doorsdown","3doorsdown","awayfromthesun 3doorsdown","awayfromthesun 3doorsdown","Away From the Sun (live at Cynthia Woods Mitchell Pavillion, Houston, TX, 2003)","3 Doors Down","away from the sun (live at cynthia woods mitchell pavillion, houston, tx, 2003)","3 doors down","away from the sun  live at cynthia woods mitchell pavillion  houston  tx  2003 ","away from the sun ","awayfromthesunliveatcynthiawoodsmitchellpavillionhoustontx2003","awayfromthesun","3 doors down","3doorsdown","3doorsdown","awayfromthesun 3doorsdown",0
"3 Doors Down","Be Like That",21,"Be Like That","3","Down","be like that","3 doors down","be like that","3 doors down","belikethat","belikethat","3doorsdown","3doorsdown","belikethat 3doorsdown","belikethat 3doorsdown","Be Like That","3 Doors Down","be like that","3 doors down","be like that","be like that","belikethat","belikethat","3 doors down","3doorsdown","3doorsdown","belikethat 3doorsdown",0
"3 Doors Down","Be Like That",21,"Be Like That","3","Down","be like that","3 doors down","be like that","3 doors down","belikethat","belikethat","3doorsdown","3doorsdown","belikethat 3doorsdown","belikethat 3doorsdown","Be Like That (acoustic)","3 Doors Down","be like that (acoustic)","3 doors down","be like that  acoustic ","be like that ","belikethatacoustic","belikethat","3 doors down","3doorsdown","3doorsdown","belikethat 3doorsdown",0
"3 Doors Down","Be Like That",21,"Be Like That","3","Down","be like that","3 doors down","be like that","3 doors down","belikethat","belikethat","3doorsdown","3doorsdown","belikethat 3doorsdown","belikethat 3doorsdown","Be Like That (radio edit)","3 Doors Down","be like that (radio edit)","3 doors down","be like that  radio edit ","be like that ","belikethatradioedit","belikethat","3 doors down","3doorsdown","3doorsdown","belikethat 3doorsdown",0
"3 Doors Down","Be Like That",21,"Be Like That","3","Down","be like that","3 doors down","be like that","3 doors down","belikethat","belikethat","3doorsdown","3doorsdown","belikethat 3doorsdown","belikethat 3doorsdown","Be Like That (acoustic version)","3 Doors Down","be like that (acoustic version)","3 doors down","be like that  acoustic version ","be like that ","belikethatacousticversion","belikethat","3 doors down","3doorsdown","3doorsdown","belikethat 3doorsdown",0
"3 Doors Down","Be Like That",21,"Be Like That","3","Down","be like that","3 doors down","be like that","3 doors down","belikethat","belikethat","3doorsdown","3doorsdown","belikethat 3doorsdown","belikethat 3doorsdown","Be Like That (American Pie edit)","3 Doors Down","be like that (american pie edit)","3 doors down","be like that  american pie edit ","be like that ","belikethatamericanpieedit","belikethat","3 doors down","3doorsdown","3doorsdown","belikethat 3doorsdown",0
"3 Doors Down","Be Like That",21,"Be Like That","3","Down","be like that","3 doors down","be like that","3 doors down","belikethat","belikethat","3doorsdown","3doorsdown","belikethat 3doorsdown","belikethat 3doorsdown","Be Like That (live at Cynthia Woods Mitchell Pavillion, Houston, TX, 2003)","3 Doors Down","be like that (live at cynthia woods mitchell pavillion, houston, tx, 2003)","3 doors down","be like that  live at cynthia woods mitchell pavillion  houston  tx  2003 ","be like that ","belikethatliveatcynthiawoodsmitchellpavillionhoustontx2003","belikethat","3 doors down","3doorsdown","3doorsdown","belikethat 3doorsdown",0
